drug_name,id,section,type,start,len,str
TAFINLAR,M206,S2,AdverseReaction,1580,7,pyrexia
TAFINLAR,M207,S2,Severity,1673,7,Serious
TAFINLAR,M208,S2,AdverseReaction,1681,13,Skin Toxicity
TAFINLAR,M209,S2,AdverseReaction,1900,13,Hyperglycemia
TAFINLAR,M210,S2,AdverseReaction,2018,44,Glucose-6-Phosphate Dehydrogenase Deficiency
TAFINLAR,M211,S2,AdverseReaction,2120,20,Embryofetal Toxicity
TAFINLAR,M212,S2,Factor,2142,3,Can
TAFINLAR,M213,S2,AdverseReaction,2152,10,fetal harm
TAFINLAR,M214,S2,AdverseReaction,2435,31,"primary malignancies, cutaneous"
TAFINLAR,M215,S2,AdverseReaction,"2435,2471","20,13",primary malignancies non-cutaneous
TAFINLAR,M216,S2,Factor,2486,3,can
TAFINLAR,M217,S2,AdverseReaction,2670,33,cutaneous squamous cell carcinoma
TAFINLAR,M218,S2,AdverseReaction,2705,15,keratoacanthoma
TAFINLAR,M219,S2,AdverseReaction,2726,8,melanoma
TAFINLAR,M220,S2,AdverseReaction,2823,20,basal cell carcinoma
TAFINLAR,M221,S2,AdverseReaction,2863,34,cutaneous squamous cell carcinomas
TAFINLAR,M222,S2,AdverseReaction,2902,16,keratoacanthomas
TAFINLAR,M223,S2,AdverseReaction,2920,5,cuSCC
TAFINLAR,M224,S2,AdverseReaction,3106,5,cuSCC
TAFINLAR,M225,S2,AdverseReaction,3146,5,cuSCC
TAFINLAR,M226,S2,AdverseReaction,3224,5,cuSCC
TAFINLAR,M227,S2,AdverseReaction,3271,5,cuSCC
TAFINLAR,M228,S2,AdverseReaction,3367,5,cuSCC
TAFINLAR,M229,S2,AdverseReaction,3388,5,cuSCC
TAFINLAR,M230,S2,AdverseReaction,3444,27,primary malignant melanomas
TAFINLAR,M231,S2,AdverseReaction,3641,20,basal cell carcinoma
TAFINLAR,M232,S2,AdverseReaction,3919,20,basal cell carcinoma
TAFINLAR,M233,S2,AdverseReaction,4099,33,Cutaneous squamous cell carcinoma
TAFINLAR,M234,S2,AdverseReaction,4134,3,SCC
TAFINLAR,M235,S2,AdverseReaction,4150,15,keratoacanthoma
TAFINLAR,M236,S2,AdverseReaction,4336,5,cuSCC
TAFINLAR,M237,S2,AdverseReaction,4466,16,primary melanoma
TAFINLAR,M238,S2,Factor,5065,3,may
TAFINLAR,M239,S2,AdverseReaction,5107,12,malignancies
TAFINLAR,M240,S2,AdverseReaction,5296,26,non-cutaneous malignancies
TAFINLAR,M241,S2,AdverseReaction,5340,48,KRAS mutation-positive pancreatic adenocarcinoma
TAFINLAR,M242,S2,AdverseReaction,5398,53,recurrent NRAS mutation-positive colorectal carcinoma
TAFINLAR,M243,S2,AdverseReaction,5461,23,head and neck carcinoma
TAFINLAR,M244,S2,AdverseReaction,5498,12,glioblastoma
TAFINLAR,M245,S2,AdverseReaction,6002,28,increased cell proliferation
TAFINLAR,M246,S2,DrugClass,6076,15,BRAF inhibitors
TAFINLAR,M247,S2,AdverseReaction,6325,11,Hemorrhages
TAFINLAR,M248,S2,Severity,6348,5,major
TAFINLAR,M249,S2,AdverseReaction,6354,11,hemorrhages
TAFINLAR,M250,S2,AdverseReaction,6377,20,symptomatic bleeding
TAFINLAR,M251,S2,Factor,6427,3,can
TAFINLAR,M252,S2,AdverseReaction,6620,17,hemorrhagic event
TAFINLAR,M253,S2,Severity,6796,5,major
TAFINLAR,M254,S2,AdverseReaction,6802,18,hemorrhagic events
TAFINLAR,M255,S2,AdverseReaction,"6824,6848","12,10",intracranial hemorrhage
TAFINLAR,M256,S2,AdverseReaction,6840,18,gastric hemorrhage
TAFINLAR,M257,S2,AdverseReaction,7025,23,Intracranial hemorrhage
TAFINLAR,M258,S2,AdverseReaction,7053,5,fatal
TAFINLAR,M259,S2,AdverseReaction,7535,22,Venous thromboembolism
TAFINLAR,M260,S2,Factor,7558,3,can
TAFINLAR,M261,S2,AdverseReaction,7734,22,deep venous thrombosis
TAFINLAR,M262,S2,AdverseReaction,7758,3,DVT
TAFINLAR,M263,S2,AdverseReaction,7767,18,pulmonary embolism
TAFINLAR,M264,S2,AdverseReaction,7787,2,PE
TAFINLAR,M265,S2,AdverseReaction,7946,18,Pulmonary embolism
TAFINLAR,M266,S2,AdverseReaction,7969,5,fatal
TAFINLAR,M267,S2,AdverseReaction,8526,14,Cardiomyopathy
TAFINLAR,M268,S2,Factor,8541,3,can
TAFINLAR,M269,S2,AdverseReaction,8719,14,cardiomyopathy
TAFINLAR,M270,S2,AdverseReaction,8914,14,cardiomyopathy
TAFINLAR,M271,S2,AdverseReaction,9031,14,Cardiomyopathy
TAFINLAR,M272,S2,AdverseReaction,9182,14,cardiomyopathy
TAFINLAR,M273,S2,AdverseReaction,9426,14,cardiomyopathy
TAFINLAR,M274,S2,AdverseReaction,9442,16,decrease in LVEF
TAFINLAR,M275,S2,Severity,9465,36,institutional lower limits of normal
TAFINLAR,M276,S2,AdverseReaction,9510,25,absolute decrease in LVEF
TAFINLAR,M277,S2,Severity,9538,18,10% below baseline
TAFINLAR,M278,S2,AdverseReaction,9586,16,decrease in LVEF
TAFINLAR,M279,S2,Severity,9609,36,institutional lower limits of normal
TAFINLAR,M280,S2,AdverseReaction,9654,25,absolute decrease in LVEF
TAFINLAR,M281,S2,Severity,9685,18,20% below baseline
TAFINLAR,M282,S2,AdverseReaction,10510,38,Retinal pigment epithelial detachments
TAFINLAR,M283,S2,AdverseReaction,10550,4,RPED
TAFINLAR,M284,S2,Factor,10556,3,can
TAFINLAR,M285,S2,AdverseReaction,10715,19,Retinal detachments
TAFINLAR,M286,S2,AdverseReaction,10991,4,RPED
TAFINLAR,M287,S2,AdverseReaction,11188,4,RPED
TAFINLAR,M288,S2,AdverseReaction,11741,7,Uveitis
TAFINLAR,M289,S2,AdverseReaction,11753,6,iritis
TAFINLAR,M290,S2,Factor,11760,3,can
TAFINLAR,M291,S2,AdverseReaction,11870,7,Uveitis
TAFINLAR,M292,S2,AdverseReaction,11889,6,iritis
TAFINLAR,M293,S2,AdverseReaction,11976,7,uveitis
TAFINLAR,M294,S2,Severity,12508,7,Serious
TAFINLAR,M295,S2,AdverseReaction,12516,17,febrile reactions
TAFINLAR,M296,S2,AdverseReaction,12538,5,fever
TAFINLAR,M297,S2,AdverseReaction,12575,11,hypotension
TAFINLAR,M298,S2,AdverseReaction,12588,6,rigors
TAFINLAR,M299,S2,AdverseReaction,12598,6,chills
TAFINLAR,M300,S2,AdverseReaction,12606,11,dehydration
TAFINLAR,M301,S2,AdverseReaction,12622,13,renal failure
TAFINLAR,M302,S2,Factor,12637,3,can
TAFINLAR,M303,S2,AdverseReaction,12770,7,pyrexia
TAFINLAR,M304,S2,AdverseReaction,12954,5,fever
TAFINLAR,M305,S2,AdverseReaction,12954,5,fever
TAFINLAR,M306,S2,Severity,12961,7,serious
TAFINLAR,M307,S2,AdverseReaction,13145,5,fever
TAFINLAR,M308,S2,AdverseReaction,13228,5,fever
TAFINLAR,M309,S2,Severity,13269,7,Serious
TAFINLAR,M310,S2,AdverseReaction,13277,17,febrile reactions
TAFINLAR,M311,S2,AdverseReaction,13299,5,fever
TAFINLAR,M312,S2,AdverseReaction,13336,11,hypotension
TAFINLAR,M313,S2,AdverseReaction,13349,6,rigors
TAFINLAR,M314,S2,AdverseReaction,13359,6,chills
TAFINLAR,M315,S2,AdverseReaction,13518,5,fever
TAFINLAR,M316,S2,AdverseReaction,13518,5,fever
TAFINLAR,M317,S2,Severity,13525,7,serious
TAFINLAR,M318,S2,Severity,13700,7,Serious
TAFINLAR,M319,S2,AdverseReaction,13708,17,febrile reactions
TAFINLAR,M320,S2,AdverseReaction,13730,5,fever
TAFINLAR,M321,S2,AdverseReaction,13767,11,hypotension
TAFINLAR,M322,S2,AdverseReaction,13780,6,rigors
TAFINLAR,M323,S2,AdverseReaction,13790,6,chills
TAFINLAR,M324,S2,AdverseReaction,13963,5,Fever
TAFINLAR,M325,S2,AdverseReaction,13990,6,chills
TAFINLAR,M326,S2,AdverseReaction,13997,6,rigors
TAFINLAR,M327,S2,AdverseReaction,14020,11,dehydration
TAFINLAR,M328,S2,AdverseReaction,14046,13,renal failure
TAFINLAR,M329,S2,AdverseReaction,14078,7,syncope
TAFINLAR,M330,S2,AdverseReaction,14232,5,fever
TAFINLAR,M331,S2,AdverseReaction,14348,5,fever
TAFINLAR,M332,S2,AdverseReaction,14554,7,pyrexia
TAFINLAR,M333,S2,Severity,15158,7,Serious
TAFINLAR,M334,S2,AdverseReaction,15166,13,skin toxicity
TAFINLAR,M335,S2,Factor,15180,3,can
TAFINLAR,M336,S2,AdverseReaction,15379,13,skin toxicity
TAFINLAR,M337,S2,AdverseReaction,15585,13,skin toxicity
TAFINLAR,M338,S2,AdverseReaction,15732,13,skin toxicity
TAFINLAR,M339,S2,Severity,15975,6,severe
TAFINLAR,M340,S2,AdverseReaction,15982,13,skin toxicity
TAFINLAR,M341,S2,AdverseReaction,16000,32,secondary infections of the skin
TAFINLAR,M342,S2,AdverseReaction,16465,13,Hyperglycemia
TAFINLAR,M343,S2,Factor,16479,3,can
TAFINLAR,M344,S2,Severity,16729,7,Grade 3
TAFINLAR,M345,S2,AdverseReaction,16737,13,hyperglycemia
TAFINLAR,M346,S2,Severity,16918,7,Grade 3
TAFINLAR,M347,S2,AdverseReaction,16926,13,hyperglycemia
TAFINLAR,M348,S2,Factor,17606,4,risk
TAFINLAR,M349,S2,AdverseReaction,17614,16,hemolytic anemia
TAFINLAR,M350,S2,Factor,17859,3,can
TAFINLAR,M351,S2,AdverseReaction,17869,10,fetal harm
TAFINLAR,M352,S2,AdverseReaction,17934,11,teratogenic
TAFINLAR,M353,S2,AdverseReaction,17950,11,embryotoxic
TAFINLAR,M354,S2,Animal,17965,4,rats
MULTAQ,M1,S1,AdverseReaction,"104,121","3,13",New heart failure
MULTAQ,M2,S1,AdverseReaction,111,23,worsening heart failure
MULTAQ,M3,S1,AdverseReaction,183,12,Liver Injury
MULTAQ,M4,S1,AdverseReaction,244,18,Pulmonary toxicity
MULTAQ,M5,S1,AdverseReaction,311,11,Hypokalemia
MULTAQ,M6,S1,AdverseReaction,327,14,hypomagnesemia
MULTAQ,M7,S1,AdverseReaction,425,15,QT prolongation
MULTAQ,M8,S1,AdverseReaction,541,8,diarrhea
MULTAQ,M9,S1,AdverseReaction,551,6,nausea
MULTAQ,M10,S1,AdverseReaction,559,14,abdominal pain
MULTAQ,M11,S1,AdverseReaction,575,8,vomiting
MULTAQ,M12,S1,AdverseReaction,589,8,asthenia
MULTAQ,M13,S1,AdverseReaction,1451,26,gastrointestinal disorders
MULTAQ,M14,S1,AdverseReaction,1523,15,QT prolongation
MULTAQ,M15,S1,AdverseReaction,1682,8,diarrhea
MULTAQ,M16,S1,AdverseReaction,1692,6,nausea
MULTAQ,M17,S1,AdverseReaction,1700,14,abdominal pain
MULTAQ,M18,S1,AdverseReaction,1716,8,vomiting
MULTAQ,M19,S1,AdverseReaction,1730,8,asthenia
MULTAQ,M20,S1,AdverseReaction,2448,8,Diarrhea
MULTAQ,M21,S1,AdverseReaction,2557,6,Nausea
MULTAQ,M22,S1,AdverseReaction,2666,14,Abdominal pain
MULTAQ,M23,S1,AdverseReaction,2775,8,Vomiting
MULTAQ,M24,S1,AdverseReaction,2884,28,Dyspeptic signs and symptoms
MULTAQ,M25,S1,AdverseReaction,3102,19,Asthenic conditions
MULTAQ,M26,S1,AdverseReaction,3320,11,Bradycardia
MULTAQ,M27,S1,AdverseReaction,3548,6,rashes
MULTAQ,M28,S1,AdverseReaction,"3548,3556","6,11",rashes generalized
MULTAQ,M29,S1,AdverseReaction,"3548,3569","6,7",rashes macular
MULTAQ,M30,S1,AdverseReaction,"3548,3578","6,14",rashes maculo-papular
MULTAQ,M31,S1,AdverseReaction,"3548,3594","6,12",rashes erythematous
MULTAQ,M32,S1,AdverseReaction,3609,8,pruritus
MULTAQ,M33,S1,AdverseReaction,3619,6,eczema
MULTAQ,M34,S1,AdverseReaction,3627,10,dermatitis
MULTAQ,M35,S1,AdverseReaction,3639,19,dermatitis allergic
MULTAQ,M36,S1,AdverseReaction,3736,25,Photosensitivity reaction
MULTAQ,M37,S1,AdverseReaction,3766,9,dysgeusia
MULTAQ,M38,S1,AdverseReaction,4281,23,increases in creatinine
MULTAQ,M39,S1,AdverseReaction,4493,13,QTc prolonged
MULTAQ,M40,S1,AdverseReaction,5157,13,heart failure
MULTAQ,M41,S1,AdverseReaction,5218,14,Atrial flutter
MULTAQ,M42,S1,AdverseReaction,5218,51,Atrial flutter with 1:1 atrioventricular conduction
MULTAQ,M43,S1,AdverseReaction,5319,12,Liver Injury
MULTAQ,M44,S1,AdverseReaction,5397,25,Interstitial lung disease
MULTAQ,M45,S1,AdverseReaction,5433,11,pneumonitis
MULTAQ,M46,S1,AdverseReaction,5449,18,pulmonary fibrosis
MULTAQ,M47,S1,AdverseReaction,5528,22,Anaphylactic reactions
MULTAQ,M48,S1,AdverseReaction,5561,10,angioedema
MULTAQ,M49,S1,AdverseReaction,5591,10,Vasculitis
MULTAQ,M50,S1,AdverseReaction,5613,27,leukocytoclastic vasculitis
MULTAQ,M51,S2,Factor,40,4,RISK
MULTAQ,M52,S2,AdverseReaction,48,5,DEATH
MULTAQ,M53,S2,AdverseReaction,55,6,STROKE
MULTAQ,M54,S2,AdverseReaction,66,13,HEART FAILURE
MULTAQ,M55,S2,Factor,182,4,RISK
MULTAQ,M56,S2,AdverseReaction,190,5,DEATH
MULTAQ,M57,S2,AdverseReaction,197,6,STROKE
MULTAQ,M58,S2,AdverseReaction,208,13,HEART FAILURE
MULTAQ,M59,S2,Factor,453,4,risk
MULTAQ,M60,S2,AdverseReaction,461,5,death
MULTAQ,M61,S2,Factor,725,4,risk
MULTAQ,M62,S2,AdverseReaction,733,5,death
MULTAQ,M63,S2,AdverseReaction,740,6,stroke
MULTAQ,M64,S2,AdverseReaction,771,13,heart failure
MULTAQ,M65,S2,Factor,985,4,RISK
MULTAQ,M66,S2,AdverseReaction,993,5,DEATH
MULTAQ,M67,S2,AdverseReaction,1000,6,STROKE
MULTAQ,M68,S2,AdverseReaction,1011,13,HEART FAILURE
MULTAQ,M69,S2,Factor,1288,4,risk
MULTAQ,M70,S2,AdverseReaction,1296,5,death
MULTAQ,M71,S2,Factor,1537,4,risk
MULTAQ,M72,S2,AdverseReaction,1545,5,death
MULTAQ,M73,S2,AdverseReaction,1552,6,stroke
MULTAQ,M74,S2,AdverseReaction,1584,13,heart failure
MULTAQ,M75,S3,AdverseReaction,271,12,Liver injury
MULTAQ,M76,S3,AdverseReaction,428,11,Hypokalemia
MULTAQ,M77,S3,AdverseReaction,444,14,hypomagnesemia
MULTAQ,M78,S3,AdverseReaction,541,16,Renal Impairment
MULTAQ,M79,S3,AdverseReaction,612,9,Teratogen
MULTAQ,M80,S3,Factor,986,4,risk
MULTAQ,M81,S3,AdverseReaction,994,5,death
MULTAQ,M82,S3,Factor,1091,4,risk
MULTAQ,M83,S3,AdverseReaction,1099,20,cardiovascular death
MULTAQ,M84,S3,AdverseReaction,"1099,1129","20,10",cardiovascular death arrhythmic
MULTAQ,M85,S3,AdverseReaction,1145,20,heart failure events
MULTAQ,M86,S3,Factor,1644,4,risk
MULTAQ,M87,S3,AdverseReaction,1652,6,stroke
MULTAQ,M88,S3,AdverseReaction,"1948,1974","9,13",New onset heart failure
MULTAQ,M89,S3,AdverseReaction,1961,26,worsening of heart failure
MULTAQ,M90,S3,AdverseReaction,2144,13,heart failure
MULTAQ,M91,S3,AdverseReaction,2641,27,Hepatocellular liver injury
MULTAQ,M92,S3,AdverseReaction,2680,19,acute liver failure
MULTAQ,M93,S3,AdverseReaction,3726,25,interstitial lung disease
MULTAQ,M94,S3,AdverseReaction,3762,11,pneumonitis
MULTAQ,M95,S3,AdverseReaction,3778,18,pulmonary fibrosis
MULTAQ,M96,S3,AdverseReaction,4196,11,Hypokalemia
MULTAQ,M97,S3,AdverseReaction,4211,14,hypomagnesemia
MULTAQ,M98,S3,Factor,4226,3,may
MULTAQ,M99,S3,Severity,4518,8,moderate
MULTAQ,M100,S3,AdverseReaction,"4596,4609","3,12",QTc prolongation
MULTAQ,M101,S3,AdverseReaction,4839,28,increase in serum creatinine
MULTAQ,M102,S3,AdverseReaction,4869,18,pre-renal azotemia
MULTAQ,M103,S3,AdverseReaction,4892,19,acute renal failure
MULTAQ,M104,S3,AdverseReaction,4937,13,heart failure
MULTAQ,M105,S3,AdverseReaction,5003,11,hypovolemia
MULTAQ,M106,S3,AdverseReaction,5230,30,increases in creatinine levels
MULTAQ,M107,S3,Severity,5268,9,0.1 mg/dL
MULTAQ,M108,S3,AdverseReaction,5702,10,fetal harm
MULTAQ,M109,S3,Animal,5716,6,animal
TANZEUM,M1,S1,Factor,133,4,Risk
TANZEUM,M2,S1,AdverseReaction,141,21,Thyroid C-cell Tumors
TANZEUM,M3,S1,AdverseReaction,208,18,Acute Pancreatitis
TANZEUM,M4,S1,AdverseReaction,272,12,Hypoglycemia
TANZEUM,M5,S1,AdverseReaction,387,26,Hypersensitivity Reactions
TANZEUM,M6,S1,AdverseReaction,459,16,Renal Impairment
TANZEUM,M7,S1,AdverseReaction,655,33,upper respiratory tract infection
TANZEUM,M8,S1,AdverseReaction,690,8,diarrhea
TANZEUM,M9,S1,AdverseReaction,700,6,nausea
TANZEUM,M10,S1,AdverseReaction,708,23,injection site reaction
TANZEUM,M11,S1,AdverseReaction,733,5,cough
TANZEUM,M12,S1,AdverseReaction,740,9,back pain
TANZEUM,M13,S1,AdverseReaction,751,10,arthralgia
TANZEUM,M14,S1,AdverseReaction,763,9,sinusitis
TANZEUM,M15,S1,AdverseReaction,778,9,influenza
TANZEUM,M16,S1,AdverseReaction,2264,12,hypoglycemia
TANZEUM,M17,S1,AdverseReaction,2758,33,Upper respiratory tract infection
TANZEUM,M18,S1,AdverseReaction,2867,8,Diarrhea
TANZEUM,M19,S1,AdverseReaction,2976,6,Nausea
TANZEUM,M20,S1,AdverseReaction,3085,23,Injection site reaction
TANZEUM,M21,S1,AdverseReaction,3194,5,Cough
TANZEUM,M22,S1,AdverseReaction,3303,9,Back pain
TANZEUM,M23,S1,AdverseReaction,3412,10,Arthralgia
TANZEUM,M24,S1,AdverseReaction,3521,9,Sinusitis
TANZEUM,M25,S1,AdverseReaction,3630,9,Influenza
TANZEUM,M26,S1,AdverseReaction,4021,24,injection site reactions
TANZEUM,M27,S1,AdverseReaction,4146,27,gastrointestinal complaints
TANZEUM,M28,S1,AdverseReaction,4292,8,diarrhea
TANZEUM,M29,S1,AdverseReaction,4305,6,nausea
TANZEUM,M30,S1,AdverseReaction,4341,34,gastrointestinal adverse reactions
TANZEUM,M31,S1,AdverseReaction,4437,8,vomiting
TANZEUM,M32,S1,AdverseReaction,4493,31,gastroesophageal reflux disease
TANZEUM,M33,S1,AdverseReaction,4576,9,dyspepsia
TANZEUM,M34,S1,AdverseReaction,4633,12,Constipation
TANZEUM,M35,S1,AdverseReaction,4773,12,GI reactions
TANZEUM,M36,S1,Severity,4790,4,mild
TANZEUM,M37,S1,Severity,4814,8,moderate
TANZEUM,M38,S1,Severity,4846,6,severe
TANZEUM,M39,S1,AdverseReaction,4893,20,GI adverse reactions
TANZEUM,M40,S1,AdverseReaction,5046,24,injection site reactions
TANZEUM,M41,S1,AdverseReaction,5159,23,injection site reaction
TANZEUM,M42,S1,AdverseReaction,5227,24,injection site reactions
TANZEUM,M43,S1,AdverseReaction,5294,23,injection site hematoma
TANZEUM,M44,S1,AdverseReaction,5366,23,injection site erythema
TANZEUM,M45,S1,AdverseReaction,5437,19,injection site rash
TANZEUM,M46,S1,AdverseReaction,5502,31,injection site hypersensitivity
TANZEUM,M47,S1,AdverseReaction,5583,25,injection site hemorrhage
TANZEUM,M48,S1,AdverseReaction,5656,23,Injection site pruritus
TANZEUM,M49,S1,AdverseReaction,5751,24,injection site reactions
TANZEUM,M50,S1,AdverseReaction,5751,24,injection site reactions
TANZEUM,M51,S1,Severity,5792,4,mild
TANZEUM,M52,S1,AdverseReaction,5937,23,injection site reaction
TANZEUM,M53,S1,AdverseReaction,7499,12,hypoglycemia
TANZEUM,M54,S1,Severity,7674,11,symptomatic
TANZEUM,M55,S1,AdverseReaction,7686,20,hypoglycemic episode
TANZEUM,M56,S1,Severity,7775,6,severe
TANZEUM,M57,S1,AdverseReaction,7782,20,hypoglycemic episode
TANZEUM,M58,S1,AdverseReaction,7884,12,Hypoglycemia
TANZEUM,M59,S1,Negation,11567,2,no
TANZEUM,M60,S1,Severity,11581,11,symptomatic
TANZEUM,M61,S1,Severity,11596,6,severe
TANZEUM,M62,S1,AdverseReaction,11603,12,hypoglycemia
TANZEUM,M63,S1,AdverseReaction,11704,39,Plasma glucose concentration <=70 mg/dL
TANZEUM,M64,S1,AdverseReaction,11760,21,hypoglycemic symptoms
TANZEUM,M65,S1,Severity,11897,11,symptomatic
TANZEUM,M66,S1,AdverseReaction,11909,12,hypoglycemia
TANZEUM,M67,S1,AdverseReaction,12085,9,pneumonia
TANZEUM,M68,S1,AdverseReaction,12229,9,pneumonia
TANZEUM,M69,S1,Severity,12275,7,serious
TANZEUM,M70,S1,AdverseReaction,12452,19,atrial fibrillation
TANZEUM,M71,S1,AdverseReaction,12483,14,atrial flutter
TANZEUM,M72,S1,Severity,12893,7,serious
TANZEUM,M73,S1,AdverseReaction,12911,12,appendicitis
TANZEUM,M74,S1,AdverseReaction,"14527,14558","24,8",alanine aminotransferase increase
TANZEUM,M75,S1,AdverseReaction,"14553,14558","3,8",ALT increase
TANZEUM,M76,S1,AdverseReaction,14776,12,ALT increase
TANZEUM,M77,S1,Negation,14872,18,alternate etiology
TANZEUM,M78,S1,AdverseReaction,14921,20,rise in liver enzyme
TANZEUM,M79,S1,AdverseReaction,15086,16,elevation in ALT
TANZEUM,M80,S1,Severity,15104,34,10 times the upper limit of normal
TANZEUM,M81,S1,AdverseReaction,15162,27,increase in total bilirubin
TANZEUM,M82,S1,Severity,15191,33,4 times the upper limit of normal
TANZEUM,M83,S1,AdverseReaction,15295,21,hepatocellular injury
TANZEUM,M84,S1,AdverseReaction,15604,13,increased GGT
TANZEUM,M85,S1,AdverseReaction,"15795,15848","15,34",mean heart rate higher by an average of 1 to 2 bpm
TANZEUM,M86,S1,AdverseReaction,16005,22,increase in heart rate
TANZEUM,M87,S2,Factor,30,4,RISK
TANZEUM,M88,S2,AdverseReaction,38,21,THYROID C-CELL TUMORS
TANZEUM,M89,S2,Factor,72,4,RISK
TANZEUM,M90,S2,AdverseReaction,80,21,THYROID C-CELL TUMORS
TANZEUM,M91,S2,DrugClass,185,49,glucagon-like peptide-1 (GLP-1) receptor agonists
TANZEUM,M92,S2,AdverseReaction,247,21,thyroid C-cell tumors
TANZEUM,M93,S2,Animal,272,7,rodents
TANZEUM,M94,S2,DrugClass,333,22,GLP-1 receptor agonist
TANZEUM,M95,S2,AdverseReaction,364,13,C-cell tumors
TANZEUM,M96,S2,Animal,381,7,rodents
TANZEUM,M97,S2,Factor,420,7,unknown
TANZEUM,M98,S2,AdverseReaction,454,21,thyroid C-cell tumors
TANZEUM,M99,S2,AdverseReaction,487,27,medullary thyroid carcinoma
TANZEUM,M100,S2,AdverseReaction,516,3,MTC
TANZEUM,M101,S2,Factor,1195,4,RISK
TANZEUM,M102,S2,AdverseReaction,1203,21,THYROID C-CELL TUMORS
TANZEUM,M103,S2,DrugClass,1376,49,glucagon-like peptide-1 (GLP-1) receptor agonists
TANZEUM,M104,S2,AdverseReaction,1438,21,thyroid C-cell tumors
TANZEUM,M105,S2,Animal,1463,7,rodents
TANZEUM,M106,S2,DrugClass,1524,22,GLP-1 receptor agonist
TANZEUM,M107,S2,AdverseReaction,1555,13,C-cell tumors
TANZEUM,M108,S2,Animal,1572,7,rodents
TANZEUM,M109,S2,Factor,1611,7,unknown
TANZEUM,M110,S2,AdverseReaction,1642,21,thyroid C-cell tumors
TANZEUM,M111,S2,AdverseReaction,1675,27,medullary thyroid carcinoma
TANZEUM,M112,S2,AdverseReaction,1704,3,MTC
TANZEUM,M113,S3,AdverseReaction,53,21,Thyroid C-cell Tumors
TANZEUM,M114,S3,AdverseReaction,109,12,Pancreatitis
TANZEUM,M115,S3,AdverseReaction,283,12,Hypoglycemia
TANZEUM,M116,S3,AdverseReaction,479,26,Hypersensitivity Reactions
TANZEUM,M117,S3,AdverseReaction,637,16,Renal Impairment
TANZEUM,M118,S3,DrugClass,1180,23,GLP-1 receptor agonists
TANZEUM,M119,S3,AdverseReaction,1262,21,thyroid C-cell tumors
TANZEUM,M120,S3,AdverseReaction,"1262,1285","14,8",thyroid C-cell adenomas
TANZEUM,M121,S3,AdverseReaction,"1262,1297","14,10",thyroid C-cell carcinomas
TANZEUM,M122,S3,Animal,1312,7,rodents
TANZEUM,M123,S3,DrugClass,1340,22,GLP-1 receptor agonist
TANZEUM,M124,S3,AdverseReaction,1371,13,C-cell tumors
TANZEUM,M125,S3,Animal,1388,7,rodents
TANZEUM,M126,S3,Factor,1427,7,unknown
TANZEUM,M127,S3,AdverseReaction,1458,21,thyroid C-cell tumors
TANZEUM,M128,S3,AdverseReaction,1491,3,MTC
TANZEUM,M129,S3,AdverseReaction,1630,3,MTC
TANZEUM,M130,S3,AdverseReaction,1794,3,MTC
TANZEUM,M131,S3,DrugClass,1823,11,liraglutide
TANZEUM,M132,S3,AdverseReaction,2013,3,MTC
TANZEUM,M133,S3,DrugClass,2021,22,GLP-1 receptor agonist
TANZEUM,M134,S3,AdverseReaction,3093,18,acute pancreatitis
TANZEUM,M135,S3,AdverseReaction,3230,12,pancreatitis
TANZEUM,M136,S3,Factor,4127,4,risk
TANZEUM,M137,S3,AdverseReaction,4135,12,hypoglycemia
TANZEUM,M138,S3,Factor,4344,4,risk
TANZEUM,M139,S3,AdverseReaction,4352,12,hypoglycemia
TANZEUM,M140,S3,Severity,4557,7,serious
TANZEUM,M141,S3,AdverseReaction,4565,25,hypersensitivity reaction
TANZEUM,M142,S3,AdverseReaction,4596,8,pruritus
TANZEUM,M143,S3,AdverseReaction,4606,4,rash
TANZEUM,M144,S3,AdverseReaction,4616,7,dyspnea
TANZEUM,M145,S3,DrugClass,4903,23,GLP-1 receptor agonists
TANZEUM,M146,S3,AdverseReaction,4969,19,acute renal failure
TANZEUM,M147,S3,AdverseReaction,4993,34,worsening of chronic renal failure
TANZEUM,M148,S3,AdverseReaction,5229,6,nausea
TANZEUM,M149,S3,AdverseReaction,5237,8,vomiting
TANZEUM,M150,S3,AdverseReaction,5247,8,diarrhea
TANZEUM,M151,S3,AdverseReaction,5260,11,dehydration
TANZEUM,M152,S3,AdverseReaction,5385,26,gastrointestinal reactions
TANZEUM,M153,S3,AdverseReaction,5425,23,renal function declined
BELEODAQ,M1,S1,AdverseReaction,155,20,Hematologic Toxicity
BELEODAQ,M2,S1,AdverseReaction,227,9,Infection
BELEODAQ,M3,S1,AdverseReaction,286,14,Hepatotoxicity
BELEODAQ,M4,S1,AdverseReaction,350,20,Tumor Lysis Syndrome
BELEODAQ,M5,S1,AdverseReaction,420,25,Gastrointestinal Toxicity
BELEODAQ,M6,S1,AdverseReaction,621,6,nausea
BELEODAQ,M7,S1,AdverseReaction,629,7,fatigue
BELEODAQ,M8,S1,AdverseReaction,638,7,pyrexia
BELEODAQ,M9,S1,AdverseReaction,647,6,anemia
BELEODAQ,M10,S1,AdverseReaction,659,8,vomiting
BELEODAQ,M11,S1,AdverseReaction,773,6,nausea
BELEODAQ,M12,S1,AdverseReaction,781,7,fatigue
BELEODAQ,M13,S1,AdverseReaction,790,7,pyrexia
BELEODAQ,M14,S1,AdverseReaction,799,6,anemia
