drug_name,section_name,subsection_name,term,meddra_code
FARXIGA,adverse reactions,"Table 5: Incidence of MajorMajor episodes of hypoglycemia were defined as symptomatic episodes requiring external (third party) assistance due to severe impairment in consciousness or behavior with a capillary or plasma glucose value <54 mg/dL and prompt recovery after glucose or glucagon administration. and MinorMinor episodes of hypoglycemia were defined as either a symptomatic episode with a capillary or plasma glucose measurement <63 mg/dL regardless of need for external assistance, or an asymptomatic capillary or plasma glucose measurement <63 mg/dL that does not qualify as a major episode. Hypoglycemia in Controlled Clinical Studies Placebo/Active Control FARXIGA 5 mg FARXIGA 10 mg Monotherapy (24 weeks) N=75 N=64 N=70 Major [n (%)] 0 0 0 Minor [n (%)] 0 0 0 Add-on to Metformin (24 weeks) N=137 N=137 N=135 Major [n (%)] 0 0 0 Minor [n (%)] 0 2 (1.5) 1 (0.7) Active Control Add-on to Metformin versus Glipizide (52 weeks) N=408 - N=406 Major [n (%)] 3 (0.7) - 0 Minor [n (%)] 147 (36.0) - 7 (1.7) Add-on to Glimepiride (24 weeks) N=146 N=145 N=151 Major [n (%)] 0 0 0 Minor [n (%)] 3 (2.1) 8 (5.5) 9 (6.0) Add-on to Metformin and a Sulfonylurea (24 Weeks) N=109 - N=109 Major [n (%)] 0 - 0 Minor [n (%)] 4 (3.7) - 14 (12.8) Add-on to Pioglitazone (24 weeks) N=139 N=141 N=140 Major [n (%)] 0 0 0 Minor [n (%)] 0 3 (2.1) 0 Add-on to DPP4 inhibitor (24 weeks) N=226 - N=225 Major [n (%)] 0 - 1 (0.4) Minor [n (%)] 3 (1.3) - 4 (1.8) Add-on to Insulin with or without other OADsOAD = oral antidiabetic therapy. (24 weeks) N=197 N=212 N=196 Major [n (%)] 1 (0.5) 1 (0.5) 1 (0.5) Minor [n (%)] 67 (34.0) 92 (43.4) 79 (40.3) Genital Mycotic Infections Genital mycotic infections were more frequent with FARXIGA treatment. Genital mycotic infections were reported in 0.9% of patients on placebo, 5.7% on FARXIGA 5 mg, and 4.8% on FARXIGA 10 mg, in the 12-study placebo-controlled pool. Discontinuation from study due to genital infection occurred in 0% of placebo-treated patients and 0.2% of patients treated with FARXIGA 10 mg. Infections were more frequently reported in females than in males (see Table 1). The most frequently reported genital mycotic infections were vulvovaginal mycotic infections in females and balanitis in males. Patients with a history of genital mycotic infections were more likely to have a genital mycotic infection during the study than those with no prior history (10.0%, 23.1%, and 25.0% versus 0.8%, 5.9%, and 5.0% on placebo, FARXIGA 5 mg, and FARXIGA 10 mg, respectively).",increase in low-density lipoprotein cholesterol,
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,hypotension,10021097.0
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,hypovolemia,10021137.0
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,renal impairment,10062237.0
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,hypoglycemia,10020993.0
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,genital mycotic infections,
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,increased ldl-c,
FARXIGA,warnings and precautions,5 WARNINGS AND PRECAUTIONS,bladder cancer,10005003.0
FARXIGA,warnings and precautions,5.1 Hypotension,intravascular volume contraction,
FARXIGA,warnings and precautions,5.1 Hypotension,symptomatic hypotension,
FARXIGA,warnings and precautions,5.2 Impairment in Renal Function,increases serum creatinine,
FARXIGA,warnings and precautions,5.2 Impairment in Renal Function,decreases egfr,
FARXIGA,warnings and precautions,5.2 Impairment in Renal Function,adverse reactions related to renal function,
FARXIGA,warnings and precautions,5.3 Hypoglycemia with Concomitant Use with Insulin and Insulin Secretagogues,hypoglycemia,10020993.0
FARXIGA,warnings and precautions,5.3 Hypoglycemia with Concomitant Use with Insulin and Insulin Secretagogues,increase the risk of hypoglycemia,
FARXIGA,warnings and precautions,5.3 Hypoglycemia with Concomitant Use with Insulin and Insulin Secretagogues,adverse reactions,
FARXIGA,warnings and precautions,5.4 Genital Mycotic Infections,genital mycotic infections,
FARXIGA,warnings and precautions,5.4 Genital Mycotic Infections,adverse reactions,
FARXIGA,warnings and precautions,5.5 Increases in Low-Density Lipoprotein Cholesterol (LDL-C),increases in ldl-c,
FARXIGA,warnings and precautions,5.6 Bladder Cancer,bladder cancer,10005003.0
FARXIGA,warnings and precautions,5.6 Bladder Cancer,hematuria,10018867.0
FARXIGA,warnings and precautions,5.7 Macrovascular Outcomes,macrovascular risk reduction,
VICTRELIS,adverse reactions,6 ADVERSE REACTIONS,fatigue,10016256.0
VICTRELIS,adverse reactions,6 ADVERSE REACTIONS,anemia,10002034.0
VICTRELIS,adverse reactions,6 ADVERSE REACTIONS,nausea,10028813.0
VICTRELIS,adverse reactions,6 ADVERSE REACTIONS,headache,10019211.0
VICTRELIS,adverse reactions,6 ADVERSE REACTIONS,dysgeusia,10013911.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,anemia,10002034.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,neutropenia,10029354.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,pancytopenia,10033661.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,hypersensitivity,10020751.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,fatigue,10016256.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,nausea,10028813.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,headache,10019211.0
VICTRELIS,adverse reactions,6.1 Clinical Trials Experience,dysgeusia,10013911.0
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",dysgeusia,10013911.0
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",dry mouth,10013781.0
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",nausea,10028813.0
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",vomiting,10047700.0
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",diarrhea,10012735.0
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",decreases in hemoglobin,
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",decreased neutrophil counts,
VICTRELIS,adverse reactions,"Table 3 Adverse Events Reported in >=10% of Subjects Receiving the Combination of VICTRELIS with PegIntron/REBETOL and Reported at a Rate of >=5% than PegIntron/REBETOL alone Adverse Events Previously Untreated(SPRINT-1 and SPRINT-2) Previous Treatment Failures(RESPOND-2) Percentage of Subjects Reporting Adverse Events Percentage of Subjects Reporting Adverse Events Body System Organ Class VICTRELIS + PegIntron + REBETOL(n=1225) PegIntron + REBETOL(n=467) VICTRELIS + PegIntron + REBETOL(n=323) PegIntron + REBETOL(n=80) Median Exposure (days) 197 216 253 104 Blood and Lymphatic System Disorders Anemia 50 30 45 20 Neutropenia 25 19 14 10 Gastrointestinal Disorders Nausea 46 42 43 38 Dysgeusia 35 16 44 11 Diarrhea 25 22 24 16 Vomiting 20 13 15 8 Dry Mouth 11 10 15 9 General Disorders and Administration Site Conditions Fatigue 58 59 55 50 Chills 34 29 33 30 Asthenia 15 18 21 16 Metabolism and Nutrition Disorders Decreased Appetite 25 24 26 16 Musculoskeletal and Connective Tissue Disorders Arthralgia 19 19 23 16 Nervous System Disorders Dizziness 19 16 16 10 Psychiatric Disorders Insomnia 34 34 30 24 Irritability 22 23 21 13 Respiratory, Thoracic, and Mediastinal Disorders Dyspnea Exertional 8 8 11 5 Skin and Subcutaneous Tissue Disorders Alopecia 27 27 22 16 Dry Skin 18 18 22 9 Rash 17 19 16 6 Other Important Adverse Reactions Reported in Clinical Trials",decreased platelet counts,
