section_id,reaction_string,drug_name,meddra_pt,meddra_pt_id,meddra_llt,meddra_llt_id,section_name,section,str,discontinuous_term,negated_term,meddra_exact_term
S3,cardiac arrhythmias,BREO,Arrhythmia,10003119.0,Cardiac arrhythmia,10007518.0,warnings and precautions,S3,cardiac arrhythmias,0.0,0.0,0
S3,supraventricular tachycardia,BREO,Supraventricular tachycardia,10042604.0,,,warnings and precautions,S3,supraventricular tachycardia,0.0,0.0,1
S3,extrasystoles,BREO,Extrasystoles,10015856.0,,,warnings and precautions,S3,extrasystoles,0.0,0.0,1
S3,electrocardiographic changes,,,,,,,,,,,0
S3,flattening of the t wave,,,,,,,,,,,0
S3,prolongation of the qtc interval,BREO,Electrocardiogram QT prolonged,10014387.0,Electrocardiogram QTc interval prolonged,10053698.0,warnings and precautions,S3,prolongation of the qtc interval,0.0,0.0,0
S3,st segment depression,,,,,,,,,,,0
S3,fatalities,BREO,Death,10011906.0,,,warnings and precautions,S3,fatalities,0.0,0.0,0
S3,prolongation of the qtc interval,BREO,Electrocardiogram QT prolonged,10014387.0,Electrocardiogram QTc interval prolonged,10053698.0,warnings and precautions,S3,prolongation of the qtc interval,0.0,0.0,0
S3,ventricular arrhythmias,BREO,Ventricular arrhythmia,10047281.0,,,warnings and precautions,S3,ventricular arrhythmias,0.0,0.0,0
S3,decreases in bone mineral density,,,,,,,,,,,0
S3,decreases in bmd,,,,,,,,,,,0
S3,glaucoma,,,,,,,,,,,0
S3,increased intraocular pressure,,,,,,,,,,,0
S3,cataracts,,,,,,,,,,,0
S3,aggravate preexisting diabetes mellitus,,,,,,,,,,,0
S3,aggravate preexisting ketoacidosis,,,,,,,,,,,0
S3,hypokalemia,BREO,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,warnings and precautions,S3,hypokalemia,0.0,0.0,1
S3,decrease in serum potassium,BREO,Blood potassium decreased,10005724.0,Serum potassium decreased,10040378.0,warnings and precautions,S3,decrease in serum potassium,0.0,0.0,0
S3,hyperglycemia,,,,,,,,,,,0
S3,reduction in growth velocity,,,,,,,,,,,0
S1,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,adverse reactions,S1,nsf,0.0,1.0,0
S1,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,adverse reactions,S1,nsf,0.0,1.0,0
S1,hypersensitivity reactions,DOTAREM,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,adverse reactions,S1,hypersensitivity reactions,0.0,0.0,0
S1,acute kidney injury,DOTAREM,Acute kidney injury,10069339.0,,,adverse reactions,S1,acute kidney injury,0.0,0.0,1
S1,nausea,DOTAREM,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,headache,DOTAREM,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,injection site pain,DOTAREM,Injection site pain,10022086.0,,,adverse reactions,S1,injection site pain,0.0,0.0,1
S1,injection site coldness,DOTAREM,Injection site coldness,10050082.0,,,adverse reactions,S1,injection site coldness,0.0,0.0,1
S1,burning sensation,DOTAREM,Burning sensation,10006784.0,,,adverse reactions,S1,burning sensation,0.0,0.0,1
S1,nausea,DOTAREM,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,headache,DOTAREM,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,injection site pain,DOTAREM,Injection site pain,10022086.0,,,adverse reactions,S1,injection site pain,0.0,0.0,1
S1,injection site coldness,DOTAREM,Injection site coldness,10050082.0,,,adverse reactions,S1,injection site coldness,0.0,0.0,1
S1,burning sensation,DOTAREM,Burning sensation,10006784.0,,,adverse reactions,S1,burning sensation,0.0,0.0,1
S1,feeling cold,DOTAREM,Feeling cold,10016326.0,,,adverse reactions,S1,feeling cold,0.0,0.0,1
S1,rash,DOTAREM,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,somnolence,DOTAREM,Somnolence,10041349.0,,,adverse reactions,S1,somnolence,0.0,0.0,1
S1,fatigue,DOTAREM,Fatigue,10016256.0,,,adverse reactions,S1,fatigue,0.0,0.0,1
S1,dizziness,DOTAREM,Dizziness,10013573.0,,,adverse reactions,S1,dizziness,0.0,0.0,1
S1,vomiting,DOTAREM,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0.0,0.0,1
S1,pruritus,DOTAREM,Pruritus,10037087.0,,,adverse reactions,S1,pruritus,0.0,0.0,1
S1,paresthesia,DOTAREM,Paraesthesia,10033775.0,Paresthesia,10033987.0,adverse reactions,S1,paresthesia,0.0,0.0,1
S1,dysgeusia,DOTAREM,Dysgeusia,10013911.0,,,adverse reactions,S1,dysgeusia,0.0,0.0,1
S1,pain in extremity,DOTAREM,Pain in extremity,10033425.0,,,adverse reactions,S1,pain in extremity,0.0,0.0,1
S1,anxiety,DOTAREM,Anxiety,10002855.0,,,adverse reactions,S1,anxiety,0.0,0.0,1
S1,hypertension,DOTAREM,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,palpitations,DOTAREM,Palpitations,10033557.0,,,adverse reactions,S1,palpitations,0.0,0.0,1
S1,oropharyngeal discomfort,DOTAREM,Oropharyngeal discomfort,10068318.0,,,adverse reactions,S1,oropharyngeal discomfort,0.0,0.0,1
S1,serum creatinine increased,DOTAREM,Blood creatinine increased,10005483.0,Serum creatinine increased,10040233.0,adverse reactions,S1,serum creatinine increased,0.0,0.0,1
S1,injection site reactions,DOTAREM,Injection site reaction,10022095.0,,,adverse reactions,S1,injection site reactions,0.0,0.0,0
S1,injection site inflammation,DOTAREM,Injection site inflammation,10022078.0,,,adverse reactions,S1,injection site inflammation,1.0,0.0,1
S1,injection site extravasation,DOTAREM,Injection site extravasation,10022062.0,,,adverse reactions,S1,injection site extravasation,1.0,0.0,1
S1,injection site pruritus,DOTAREM,Injection site pruritus,10022093.0,,,adverse reactions,S1,injection site pruritus,1.0,0.0,1
S1,injection site warmth,DOTAREM,Injection site warmth,10022112.0,,,adverse reactions,S1,injection site warmth,1.0,0.0,1
S1,headache,DOTAREM,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,bradycardia,DOTAREM,Bradycardia,10006093.0,,,adverse reactions,S1,bradycardia,0.0,0.0,1
S1,tachycardia,DOTAREM,Tachycardia,10043071.0,,,adverse reactions,S1,tachycardia,0.0,0.0,1
S1,arrhythmia,DOTAREM,Arrhythmia,10003119.0,,,adverse reactions,S1,arrhythmia,0.0,0.0,1
S1,hypersensitivity,DOTAREM,Hypersensitivity,10020751.0,,,adverse reactions,S1,hypersensitivity,0.0,0.0,1
S1,anaphylactoid reactions,DOTAREM,Anaphylactoid reaction,10002216.0,,,adverse reactions,S1,anaphylactoid reactions,0.0,0.0,0
S1,cardiac arrest,DOTAREM,Cardiac arrest,10007515.0,,,adverse reactions,S1,cardiac arrest,0.0,0.0,1
S1,respiratory arrest,DOTAREM,Respiratory arrest,10038669.0,,,adverse reactions,S1,respiratory arrest,0.0,0.0,1
S1,cyanosis,DOTAREM,Cyanosis,10011703.0,,,adverse reactions,S1,cyanosis,0.0,0.0,1
S1,pharyngeal edema,DOTAREM,Pharyngeal oedema,10034829.0,Pharyngeal edema,10054544.0,adverse reactions,S1,pharyngeal edema,0.0,0.0,1
S1,laryngospasm,DOTAREM,Laryngospasm,10023891.0,,,adverse reactions,S1,laryngospasm,0.0,0.0,1
S1,bronchospasm,DOTAREM,Bronchospasm,10006482.0,,,adverse reactions,S1,bronchospasm,0.0,0.0,1
S1,angioedema,DOTAREM,Angioedema,10002424.0,,,adverse reactions,S1,angioedema,0.0,0.0,1
S1,conjunctivitis,DOTAREM,Conjunctivitis,10010741.0,,,adverse reactions,S1,conjunctivitis,0.0,0.0,1
S1,ocular hyperemia,DOTAREM,Ocular hyperaemia,10030041.0,Ocular hyperemia,10030042.0,adverse reactions,S1,ocular hyperemia,0.0,0.0,1
S1,eyelid edema,DOTAREM,Eyelid oedema,10015993.0,Eyelid edema,10015985.0,adverse reactions,S1,eyelid edema,0.0,0.0,1
S1,lacrimation increased,DOTAREM,Lacrimation increased,10023644.0,,,adverse reactions,S1,lacrimation increased,0.0,0.0,1
S1,hyperhidrosis,DOTAREM,Hyperhidrosis,10020642.0,,,adverse reactions,S1,hyperhidrosis,0.0,0.0,1
S1,urticaria,DOTAREM,Urticaria,10046735.0,,,adverse reactions,S1,urticaria,0.0,0.0,1
S1,coma,DOTAREM,Coma,10010071.0,,,adverse reactions,S1,coma,0.0,0.0,1
S1,convulsion,DOTAREM,Seizure,10039906.0,Convulsion,10010904.0,adverse reactions,S1,convulsion,0.0,0.0,1
S1,syncope,DOTAREM,Syncope,10042772.0,,,adverse reactions,S1,syncope,0.0,0.0,1
S1,presyncope,DOTAREM,Presyncope,10036653.0,,,adverse reactions,S1,presyncope,0.0,0.0,1
S1,parosmia,DOTAREM,Parosmia,10034018.0,,,adverse reactions,S1,parosmia,0.0,0.0,1
S1,tremor,DOTAREM,Tremor,10044565.0,,,adverse reactions,S1,tremor,0.0,0.0,1
S1,muscle contracture,DOTAREM,Muscle contracture,10062575.0,,,adverse reactions,S1,muscle contracture,0.0,0.0,1
S1,muscle weakness,DOTAREM,Muscular weakness,10028372.0,Muscle weakness,10028350.0,adverse reactions,S1,muscle weakness,0.0,0.0,1
S1,diarrhea,DOTAREM,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,salivary hypersecretion,DOTAREM,Salivary hypersecretion,10039424.0,,,adverse reactions,S1,salivary hypersecretion,0.0,0.0,1
S1,malaise,DOTAREM,Malaise,10025482.0,,,adverse reactions,S1,malaise,0.0,0.0,1
S1,fever,DOTAREM,Pyrexia,10037660.0,Fever,10016558.0,adverse reactions,S1,fever,0.0,0.0,1
S1,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,adverse reactions,S1,nsf,0.0,1.0,0
S1,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,adverse reactions,S1,nsf,0.0,1.0,0
S1,superficial phlebitis,DOTAREM,Phlebitis superficial,10034902.0,,,adverse reactions,S1,superficial phlebitis,0.0,0.0,0
S2,nephrogenic systemic fibrosis,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nephrogenic systemic fibrosis,0.0,0.0,1
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,nephrogenic systemic fibrosis,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nephrogenic systemic fibrosis,0.0,0.0,1
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,fatal,DOTAREM,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,fibrosis,DOTAREM,Fibrosis,10016642.0,,,boxed warnings,S2,fibrosis,0.0,0.0,1
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,nephrogenic systemic fibrosis,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nephrogenic systemic fibrosis,0.0,0.0,1
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S2,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,boxed warnings,S2,nsf,0.0,0.0,0
S3,nephrogenic systemic fibrosis,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,warnings and precautions,S3,nephrogenic systemic fibrosis,0.0,0.0,1
S3,hypersensitivity,DOTAREM,Hypersensitivity,10020751.0,,,warnings and precautions,S3,hypersensitivity,0.0,0.0,1
S3,anaphylactoid reactions,DOTAREM,Anaphylactoid reaction,10002216.0,,,warnings and precautions,S3,anaphylactoid reactions,1.0,0.0,0
S3,anaphylactic reactions,DOTAREM,Anaphylactic reaction,10002198.0,,,warnings and precautions,S3,anaphylactic reactions,1.0,0.0,0
S3,cardiovascular manifestations,DOTAREM,Cardiovascular symptom,10075534.0,,,warnings and precautions,S3,cardiovascular manifestations,1.0,0.0,0
S3,respiratory manifestations,DOTAREM,Respiratory symptom,10075535.0,,,warnings and precautions,S3,respiratory manifestations,1.0,0.0,0
S3,cutaneous manifestations,DOTAREM,Cutaneous symptom,10075531.0,,,warnings and precautions,S3,cutaneous manifestations,0.0,0.0,0
S3,death,DOTAREM,Death,10011906.0,,,warnings and precautions,S3,death,0.0,0.0,1
S3,nephrogenic systemic fibrosis,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,warnings and precautions,S3,nephrogenic systemic fibrosis,0.0,0.0,1
S3,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,warnings and precautions,S3,nsf,0.0,0.0,0
S3,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,warnings and precautions,S3,nsf,0.0,0.0,0
S3,nsf,DOTAREM,Nephrogenic systemic fibrosis,10067467.0,,,warnings and precautions,S3,nsf,0.0,0.0,0
S3,fatal,DOTAREM,Death,10011906.0,,,warnings and precautions,S3,fatal,0.0,0.0,0
S3,fibrosis,DOTAREM,Fibrosis,10016642.0,,,warnings and precautions,S3,fibrosis,0.0,0.0,1
S3,anaphylactic reactions,DOTAREM,Anaphylactic reaction,10002198.0,,,warnings and precautions,S3,anaphylactic reactions,1.0,0.0,0
S3,anaphylactoid reactions,DOTAREM,Anaphylactoid reaction,10002216.0,,,warnings and precautions,S3,anaphylactoid reactions,1.0,0.0,0
S3,circulatory collapse,DOTAREM,Circulatory collapse,10009192.0,,,warnings and precautions,S3,circulatory collapse,0.0,0.0,1
S3,died,DOTAREM,Death,10011906.0,,,warnings and precautions,S3,died,0.0,0.0,0
S3,hypersensitivity reaction,DOTAREM,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,warnings and precautions,S3,hypersensitivity reaction,0.0,0.0,1
S3,acute kidney injury,DOTAREM,Acute kidney injury,10069339.0,,,warnings and precautions,S3,acute kidney injury,0.0,0.0,1
S3,administration tissue irritation,DOTAREM,Administration site irritation,10075941.0,,,warnings and precautions,S3,administration tissue irritation,1.0,0.0,0
S1,nasopharyngitis,NESINA,Nasopharyngitis,10028810.0,,,adverse reactions,S1,nasopharyngitis,0.0,0.0,1
S1,headache,NESINA,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,upper respiratory tract infection,NESINA,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,nasopharyngitis,NESINA,Nasopharyngitis,10028810.0,,,adverse reactions,S1,nasopharyngitis,0.0,0.0,1
S1,headache,NESINA,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,upper respiratory tract infection,NESINA,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,pancreatitis,NESINA,Pancreatitis,10033645.0,,,adverse reactions,S1,pancreatitis,0.0,0.0,1
S1,hypersensitivity reactions,NESINA,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,adverse reactions,S1,hypersensitivity reactions,0.0,0.0,0
S1,serum sickness,NESINA,Serum sickness,10040400.0,,,adverse reactions,S1,serum sickness,0.0,0.0,1
S1,hypoglycemic events,NESINA,Hypoglycaemia,10020993.0,,,adverse reactions,S1,hypoglycemic events,0.0,0.0,0
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,changes in vital signs,,,,,,,,,,,0
S1,hypersensitivity reactions,NESINA,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,adverse reactions,S1,hypersensitivity reactions,0.0,0.0,0
S1,anaphylaxis,NESINA,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,adverse reactions,S1,anaphylaxis,0.0,0.0,1
S1,angioedema,NESINA,Angioedema,10002424.0,,,adverse reactions,S1,angioedema,0.0,0.0,1
S1,rash,NESINA,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,urticaria,NESINA,Urticaria,10046735.0,,,adverse reactions,S1,urticaria,0.0,0.0,1
S1,cutaneous adverse reactions,NESINA,Skin reaction,10040914.0,,,adverse reactions,S1,cutaneous adverse reactions,0.0,0.0,0
S1,stevens-johnson syndrome,NESINA,Stevens-Johnson syndrome,10042033.0,,,adverse reactions,S1,stevens-johnson syndrome,0.0,0.0,1
S1,hepatic enzyme elevations,NESINA,Hepatic enzyme increased,10060795.0,,,adverse reactions,S1,hepatic enzyme elevations,0.0,0.0,0
S1,fulminant hepatic failure,NESINA,Acute hepatic failure,10000804.0,Fulminant hepatic failure,10017469.0,adverse reactions,S1,fulminant hepatic failure,0.0,0.0,1
S1,arthralgia,NESINA,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0.0,0.0,1
S1,acute pancreatitis,NESINA,Pancreatitis acute,10033647.0,Acute pancreatitis,10000971.0,adverse reactions,S1,acute pancreatitis,0.0,0.0,1
S2,acute pancreatitis,NESINA,Pancreatitis acute,10033647.0,Acute pancreatitis,10000971.0,warnings and precautions,S2,acute pancreatitis,0.0,0.0,1
S2,acute pancreatitis,NESINA,Pancreatitis acute,10033647.0,Acute pancreatitis,10000971.0,warnings and precautions,S2,acute pancreatitis,0.0,0.0,1
S2,hypersensitivity,NESINA,Hypersensitivity,10020751.0,,,warnings and precautions,S2,hypersensitivity,0.0,0.0,1
S2,hypersensitivity reactions,NESINA,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,warnings and precautions,S2,hypersensitivity reactions,0.0,0.0,0
S2,anaphylaxis,NESINA,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,warnings and precautions,S2,anaphylaxis,0.0,0.0,1
S2,angioedema,NESINA,Angioedema,10002424.0,,,warnings and precautions,S2,angioedema,0.0,0.0,1
S2,cutaneous adverse reactions,NESINA,Skin reaction,10040914.0,,,warnings and precautions,S2,cutaneous adverse reactions,0.0,0.0,0
S2,hepatic effects,NESINA,Hepatotoxicity,10019851.0,Hepatotoxic effect,10019850.0,warnings and precautions,S2,hepatic effects,0.0,0.0,0
S2,hepatic failure,NESINA,Hepatic failure,10019663.0,,,warnings and precautions,S2,hepatic failure,0.0,0.0,1
S2,fatal,NESINA,Death,10011906.0,,,warnings and precautions,S2,fatal,0.0,0.0,0
S2,hypoglycemia,NESINA,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,warnings and precautions,S2,hypoglycemia,0.0,0.0,1
S2,arthralgia,NESINA,Arthralgia,10003239.0,,,warnings and precautions,S2,arthralgia,0.0,0.0,1
S2,arthralgia,NESINA,Arthralgia,10003239.0,,,warnings and precautions,S2,arthralgia,0.0,0.0,1
S2,acute pancreatitis,NESINA,Pancreatitis acute,10033647.0,Acute pancreatitis,10000971.0,warnings and precautions,S2,acute pancreatitis,0.0,0.0,1
S2,hypersensitivity reactions,NESINA,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,warnings and precautions,S2,hypersensitivity reactions,0.0,0.0,0
S2,anaphylaxis,NESINA,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,warnings and precautions,S2,anaphylaxis,0.0,0.0,1
S2,angioedema,NESINA,Angioedema,10002424.0,,,warnings and precautions,S2,angioedema,0.0,0.0,1
S2,cutaneous adverse reactions,NESINA,Skin reaction,10040914.0,,,warnings and precautions,S2,cutaneous adverse reactions,0.0,0.0,0
S2,stevens-johnson syndrome,NESINA,Stevens-Johnson syndrome,10042033.0,,,warnings and precautions,S2,stevens-johnson syndrome,0.0,0.0,1
S2,fatal,NESINA,Death,10011906.0,,,warnings and precautions,S2,fatal,0.0,0.0,0
S2,hepatic failure,NESINA,Hepatic failure,10019663.0,,,warnings and precautions,S2,hepatic failure,0.0,0.0,1
S2,hepatic failure,NESINA,Hepatic failure,10019663.0,,,warnings and precautions,S2,hepatic failure,0.0,0.0,1
S2,serum alanine aminotransferase elevations,NESINA,Alanine aminotransferase increased,10001551.0,,,warnings and precautions,S2,serum alanine aminotransferase elevations,1.0,0.0,0
S2,alt elevations,NESINA,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,warnings and precautions,S2,alt elevations,1.0,0.0,0
S2,arthralgia,NESINA,Arthralgia,10003239.0,,,warnings and precautions,S2,arthralgia,0.0,0.0,1
S1,endophthalmitis,EYLEA,Endophthalmitis,10014801.0,,,adverse reactions,S1,endophthalmitis,0.0,0.0,1
S1,retinal detachments,EYLEA,Retinal detachment,10038848.0,,,adverse reactions,S1,retinal detachments,0.0,0.0,0
S1,increased intraocular pressure,EYLEA,Intraocular pressure increased,10022806.0,Increased intraocular pressure,10021667.0,adverse reactions,S1,increased intraocular pressure,0.0,0.0,1
