Unnamed: 0,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,api_source,llm_model,llm_model_name,prompt,system,temp,dataset,run,eval_method,base_name
0,adverse reactions,all,4446.0,172.0,963.0,0.9627544391511476,0.8219633943427621,0.8868056248130048,0.9440167857164348,0.8494316879177705,0.8947484437508082,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
1,adverse reactions,discontinuous,155.0,,242.0,,0.3904282115869018,,,0.345579208616961,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
2,adverse reactions,exact-meddra,3681.0,,482.0,,0.8842181119385059,,,0.9086327901967264,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
3,adverse reactions,hypothetical,63.0,,17.0,,0.7875,,,0.7869868637110016,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
4,adverse reactions,negated,33.0,,40.0,,0.4520547945205479,,,0.4142857142857143,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
5,adverse reactions,non-meddra,766.0,,481.0,,0.6142742582197274,,,0.681858292228244,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
6,all-concat,all,5441.0,287.0,1941.0,0.949895251396648,0.7370631265239772,0.830053394355454,0.9347297767944436,0.7606260179530601,0.8329886193836388,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
7,all-concat,discontinuous,289.0,,512.0,,0.3607990012484394,,,0.3409506490587938,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
8,all-concat,exact-meddra,4185.0,,642.0,,0.8669981354878806,,,0.8815926847966439,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
9,all-concat,hypothetical,576.0,,444.0,,0.5647058823529412,,,0.6113030704579638,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
10,all-concat,negated,57.0,,75.0,,0.4318181818181818,,,0.4546485260770975,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
11,all-concat,non-meddra,1257.0,,1299.0,,0.4917840375586854,,,0.538400235148895,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
12,boxed warnings,all,234.0,79.0,40.0,0.7476038338658147,0.8540145985401459,0.7972742759795571,0.8171134753998891,0.8802779715124917,0.8180152589396287,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
13,boxed warnings,discontinuous,20.0,,17.0,,0.5405405405405406,,,0.4587912087912088,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
14,boxed warnings,exact-meddra,127.0,,9.0,,0.9338235294117648,,,0.8807670541117061,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
15,boxed warnings,hypothetical,101.0,,20.0,,0.8347107438016529,,,0.8336088154269972,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
16,boxed warnings,negated,4.0,,1.0,,0.8,,,0.875,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
17,boxed warnings,non-meddra,107.0,,31.0,,0.7753623188405797,,,0.8376750700280112,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
18,warnings and precautions,all,2010.0,570.0,717.0,0.7790697674418605,0.7370737073707371,0.7574901074053138,0.7404681214351005,0.765195746248442,0.7188624144626642,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
19,warnings and precautions,discontinuous,174.0,,225.0,,0.4360902255639097,,,0.4598132017249663,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
20,warnings and precautions,exact-meddra,1088.0,,125.0,,0.8969497114591921,,,0.911562701758807,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
21,warnings and precautions,hypothetical,649.0,,260.0,,0.713971397139714,,,0.755875633535317,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
22,warnings and precautions,negated,32.0,,26.0,,0.5517241379310345,,,0.6655092592592592,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
23,warnings and precautions,non-meddra,923.0,,592.0,,0.6092409240924093,,,0.6599919435698925,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
0,all,all,6690.0,821.0,1720.0,0.8906936493143389,0.7954815695600476,0.8274048616771345,0.8399212508549172,0.8197760626409676,0.8097407592241069,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run2,lenient,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
0,adverse reactions,all,4302.0,1107.0,85.0,0.7953410981697171,0.9806245726008662,0.8783176806859943,0.8588316305627921,0.9672001295368412,0.8907631035523762,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
1,adverse reactions,discontinuous,298.0,,2247.0,,0.1170923379174852,,,0.1397768049280517,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
2,adverse reactions,exact-meddra,3326.0,,375.0,,0.8986760335044582,,,0.8769442145805086,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
3,adverse reactions,hypothetical,69.0,,1013.0,,0.0637707948243992,,,0.0804712273181871,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
4,adverse reactions,negated,61.0,,1305.0,,0.0446559297218155,,,0.0639390730479712,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
5,adverse reactions,non-meddra,976.0,,2251.0,,0.302448094205144,,,0.2990156812748962,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
6,all-concat,all,5200.0,2182.0,112.0,0.7044161473855324,0.9789156626506024,0.8192847014337482,0.7517820971130978,0.9704186702749512,0.827099633041081,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
7,all-concat,discontinuous,468.0,,2501.0,,0.1576288312563152,,,0.165338645367867,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
8,all-concat,exact-meddra,3592.0,,414.0,,0.8966550174737893,,,0.8753252912481435,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
9,all-concat,hypothetical,660.0,,2191.0,,0.2314977200982111,,,0.262329786118658,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
10,all-concat,negated,94.0,,1746.0,,0.0510869565217391,,,0.0716798375802298,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
11,all-concat,non-meddra,1608.0,,2027.0,,0.4423658872077028,,,0.4342503409473272,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
12,boxed warnings,all,248.0,26.0,70.0,0.9051094890510948,0.779874213836478,0.8378378378378378,0.9447122078701026,0.8172142312302495,0.8433865503608826,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
13,boxed warnings,discontinuous,29.0,,68.0,,0.2989690721649484,,,0.3903873903873904,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
14,boxed warnings,exact-meddra,129.0,,95.0,,0.5758928571428571,,,0.598692650021173,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
15,boxed warnings,hypothetical,110.0,,126.0,,0.4661016949152542,,,0.5705587119357173,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
16,boxed warnings,negated,5.0,,34.0,,0.1282051282051282,,,0.3625,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
17,boxed warnings,non-meddra,119.0,,155.0,,0.4343065693430657,,,0.530916901245621,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
18,warnings and precautions,all,1928.0,799.0,266.0,0.707004033736707,0.8787602552415679,0.7835805730542572,0.7685249133543082,0.8296951391077061,0.7706342832299197,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
19,warnings and precautions,discontinuous,282.0,,1003.0,,0.2194552529182879,,,0.2380888612638746,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
20,warnings and precautions,exact-meddra,866.0,,621.0,,0.5823806321452589,,,0.544866196548655,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
21,warnings and precautions,hypothetical,633.0,,855.0,,0.4254032258064516,,,0.4448624988414971,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
22,warnings and precautions,negated,39.0,,448.0,,0.0800821355236139,,,0.1228590178096757,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
23,warnings and precautions,non-meddra,1062.0,,695.0,,0.6044393853158794,,,0.5734871225706175,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,all,all,6478.0,1932.0,421.0,0.7702734839476814,0.938976663284534,0.8261689743370763,0.8355422677172618,0.8865329761161777,0.8340283130322376,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run3,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,adverse reactions,all,4042.0,922.0,701.0,0.8142626913779211,0.8522032468901539,0.8328010713917793,0.8066084825692076,0.8480729550932031,0.8249468765281913,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
1,adverse reactions,discontinuous,28.0,,327.0,,0.0788732394366197,,,0.0912490922294843,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
2,adverse reactions,exact-meddra,3328.0,,214.0,,0.9395821569734614,,,0.9403914521708846,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
3,adverse reactions,negated,83.0,,24.0,,0.7757009345794392,,,0.7787499999999999,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
4,adverse reactions,non-meddra,714.0,,487.0,,0.5945045795170691,,,0.6306514660490661,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
5,boxed warnings,all,185.0,162.0,90.0,0.5331412103746398,0.6727272727272727,0.594855305466238,0.5852272388857754,0.6868769190486324,0.6443146023624434,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
6,boxed warnings,discontinuous,5.0,,57.0,,0.0806451612903225,,,0.0873015873015873,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
7,boxed warnings,exact-meddra,93.0,,10.0,,0.9029126213592232,,,0.9065656565656566,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
8,boxed warnings,negated,5.0,,9.0,,0.3571428571428571,,,0.4916666666666667,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
9,boxed warnings,non-meddra,92.0,,80.0,,0.5348837209302325,,,0.6337428154501326,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
10,warnings and precautions,all,1124.0,617.0,455.0,0.6456059735784032,0.7118429385687144,0.6771084337349398,0.6460271612574426,0.7302850602251768,0.6806515356419309,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
11,warnings and precautions,discontinuous,19.0,,257.0,,0.0688405797101449,,,0.0585083404127737,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
12,warnings and precautions,exact-meddra,582.0,,53.0,,0.9165354330708662,,,0.9140472168007456,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
13,warnings and precautions,negated,47.0,,33.0,,0.5875,,,0.7670436507936508,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
14,warnings and precautions,non-meddra,543.0,,402.0,,0.5746031746031746,,,0.6000788930066339,,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
0,all,all,5351.0,1701.0,1246.0,0.7587918321043675,0.8111262695164468,0.7640941876725108,0.7200865755813454,0.7848777000246038,0.752540353238801,,deepcadrme,DeepCADRME,,,,test,015,strict,deepcadrme
0,adverse reactions,all,3533.0,151.0,1876.0,0.9590119435396308,0.653170641523387,0.7770812713075993,0.9439059590149542,0.7205567741444117,0.7881811542426125,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
1,adverse reactions,discontinuous,138.0,,259.0,,0.3476070528967254,,,0.3610289208401587,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
2,adverse reactions,exact-meddra,2921.0,,1242.0,,0.7016574585635359,,,0.777499340114151,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
3,adverse reactions,negated,31.0,,42.0,,0.4246575342465753,,,0.4171428571428571,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
4,adverse reactions,non-meddra,612.0,,635.0,,0.4907778668805132,,,0.5561345676759163,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
5,all-concat,all,3167.0,168.0,4215.0,0.9496251874062968,0.4290165266865348,0.591023607352804,0.936089891339274,0.5241082003688313,0.623734589253081,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
6,all-concat,discontinuous,188.0,,613.0,,0.2347066167290886,,,0.2624086930445223,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
7,all-concat,exact-meddra,2403.0,,2424.0,,0.4978247358607831,,,0.6031318775779012,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
8,all-concat,negated,48.0,,84.0,,0.3636363636363636,,,0.4,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
9,all-concat,non-meddra,764.0,,1792.0,,0.298904538341158,,,0.3699023421282148,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
10,boxed warnings,all,202.0,93.0,72.0,0.6847457627118644,0.7372262773722628,0.7100175746924429,0.7308358566098504,0.8456612480799788,0.7441050225062736,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
11,boxed warnings,discontinuous,22.0,,15.0,,0.5945945945945946,,,0.548992673992674,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
12,boxed warnings,exact-meddra,106.0,,30.0,,0.7794117647058824,,,0.8844543119585564,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
13,boxed warnings,negated,4.0,,1.0,,0.8,,,0.75,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
14,boxed warnings,non-meddra,96.0,,42.0,,0.6956521739130435,,,0.7451330532212885,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
15,warnings and precautions,all,1364.0,357.0,1363.0,0.7925624636839047,0.5001833516685001,0.6133093525179856,0.7491455187417612,0.5964187378179132,0.6149064615297978,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
16,warnings and precautions,discontinuous,154.0,,245.0,,0.3859649122807017,,,0.4294441603265133,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
17,warnings and precautions,exact-meddra,728.0,,485.0,,0.6001648804616653,,,0.7142543748648219,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
18,warnings and precautions,negated,25.0,,33.0,,0.4310344827586206,,,0.545138888888889,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
19,warnings and precautions,non-meddra,636.0,,879.0,,0.4198019801980198,,,0.5108803074260044,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
0,all,all,5099.0,601.0,3311.0,0.8945614035087719,0.6063020214030915,0.7008634200699587,0.829548219193371,0.6896778778981456,0.7102693946408631,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,lenient,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
0,adverse reactions,all,5042.0,367.0,135.0,0.9321501201700868,0.9739231214989376,0.9525788777630833,0.9361894081126974,0.9707890144563626,0.951227139358656,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
1,adverse reactions,discontinuous,341.0,,2985.0,,0.1025255562236921,,,0.1280618274743009,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
2,adverse reactions,exact-meddra,4000.0,,474.0,,0.894054537326777,,,0.8793392313363346,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
3,adverse reactions,hypothetical,67.0,,1143.0,,0.0553719008264462,,,0.0750632483739054,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
4,adverse reactions,negated,56.0,,1587.0,,0.0340839926962872,,,0.0495233409695445,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
5,adverse reactions,non-meddra,1042.0,,3068.0,,0.2535279805352798,,,0.2719634271140239,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
6,all-concat,all,6497.0,885.0,189.0,0.8801137903007316,0.9717319772659287,0.9236565254478248,0.8932932328542799,0.9654384052048532,0.9253484043251358,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
7,all-concat,discontinuous,656.0,,3734.0,,0.1494305239179954,,,0.1601389106937037,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
8,all-concat,exact-meddra,4503.0,,615.0,,0.8798358733880423,,,0.8575371756050412,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
9,all-concat,hypothetical,812.0,,3254.0,,0.1997048696507624,,,0.2196557963121519,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
10,all-concat,negated,96.0,,2535.0,,0.0364880273660205,,,0.0475105716730818,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
11,all-concat,non-meddra,1994.0,,3052.0,,0.3951644867221561,,,0.38894770042957,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run1,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
